Country Name,ISO,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Petits états des Caraïbes,CSS,8093.94662355093,8044.74400331475,8156.59487200228,8131.08887521403,8340.08990111732,8525.83720799272,8868.44599663312,9199.57164488962,9574.70996178184,9985.11930654124,10372.1053308649,10514.7724360658,10852.1489476006,11428.5323698188,11879.2531848005,12497.3875295228,13401.5929873654,13831.9907414897,13979.6334831429,13436.7013903097,13604.562899963,13630.0960001727,14138.3838872356,14247.7831117398,14514.3655264586,14402.4725779389,13879.4394084275,13691.8734663745,13729.8696430575,13745.4324449993,12447.4815923975,13195.181516013,15115.6283091077,16394.8707848282,18504.2321838281
Cuba,CUB,4961.45738860948,4395.45493473446,3861.87437370304,3270.55047645542,3280.38453264476,3348.88763214863,3599.32498555978,3687.42530352589,3680.98418008951,3895.54643322661,4112.26168350671,4229.90309433356,4277.39565642359,4426.96599591833,4670.18802138025,5182.35283601732,5799.41163668615,6215.76603727772,6469.08507847668,6561.25305093006,6716.49048497058,6902.16397571139,7109.24834185635,7307.82004410741,7392.48324633027,7727.91997207998,7774.0698462623,7927.27769340823,8120.43123558256,8124.75282059108,7252.31672155863,7379.01400369289,7552.33152218841,7433.42885399673,
Curacao,CUW,,,,,,,,,,,21523.6458973702,22171.0655460422,22231.8793091625,21840.8913168396,21512.1116035171,21112.3219220136,20913.6630394407,21011.1570622011,21202.4305115575,20952.8998451864,20706.4374577658,20518.0986087103,20277.5111916571,19921.4770634064,19529.5286704975,19361.8130008678,18953.0537415003,18651.4798142441,18355.1767135889,17980.5299262806,14901.2436825212,15787.3376825672,17307.719460018,17363.1343697039,
Îles Caïmans,CYM,,,,,,,,,,,,,,,,,96066.6290832355,96202.7379415493,93115.3168416314,84001.4215657607,79483.0972813604,78233.0187551876,77074.3890872511,76038.879554035,76104.6215727416,76379.2095108681,77031.8643873625,77717.1752058822,79305.769672996,80714.5718222987,75199.6450417809,77285.7966767064,79587.3887913705,81411.6457813075,
Chypre,CYP,17144.46875,16829.912109375,17928.541015625,17623.28515625,18281.021484375,19453.845703125,19385.287109375,19617.185546875,20562.296875,21349.75,22383.96484375,23019.25,23604.189453125,23930.783203125,24799.6484375,25631.3671875,26395.50390625,27156.818359375,27449.2265625,26183.685546875,26090.048828125,25538.78125,24285.49609375,22738.490234375,22581.828125,23487.228515625,24916.6328125,26105.5859375,27406.4765625,28625.779296875,27391.591796875,30228.03515625,31967.541015625,32340.841796875,32998.671875
République tchèque,CZE,11900.5844581421,10543.6195982395,10479.4918667877,10475.0849147458,10775.9443891717,11453.3800188807,11944.7171474526,11886.3480904927,11850.8396211995,12026.4688076608,12543.9364342367,12958.4667607533,13179.9878092741,13618.9349633164,14259.63342798,15147.7214417611,16107.3042502688,16892.542854974,17190.6470333289,16272.8084766719,16665.9317825137,16926.2846674435,16772.3539223328,16759.7808635642,17118.0425571578,17931.5987670768,18359.0978103904,19257.6930680911,19736.6295261285,20360.0599221814,19233.1469549829,20373.8783043424,20627.348651011,20251.7485519779,20444.5430676362
Allemagne,DEU,29747.6909354385,31040.2935634693,31425.6476019368,30915.8728850114,31609.1102824496,31990.7949834569,32229.4778712612,32779.2802466297,33461.3192177074,34152.0032259735,35087.0891588694,35601.3628316391,35460.4121391449,35252.9745130135,35670.4870225493,36006.8578127742,37437.3918784909,38570.9146369495,38996.1434106777,36927.1920288238,38517.4397880176,40712.6577301892,40829.0348938423,40875.0262868442,41588.0763814971,41911.0109851054,42528.0637054999,43520.1864273682,43874.0130996238,44207.6320584483,42362.6472083477,43898.7713207389,44180.4298386858,44008.131158562,44108.7012570242
Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,2140.13769442336,2253.14082249768,2376.12554719873,2502.85181449431,2596.45134698268,2677.1650334451,2781.94350113484,2773.40661780097,2854.15987035097,2959.78673011268,3134.30076618172,3276.07867821377
Dominique,DMA,5536.87901663923,5638.30709879675,5750.3255972116,5865.4762401527,5863.78283825603,6042.20177483025,6235.05937303941,6381.53987307809,6639.15945984419,6687.23996694847,6879.59746131755,6897.65674086518,6676.97271467957,7047.66189595946,7323.8530008275,7381.74728529453,7698.53701483824,8106.18951878325,8682.57378179773,8582.71481435718,8574.27308682238,8553.8384670104,8532.34388117289,8459.6586988024,8576.26367623609,8282.59874702141,8499.52291903149,7985.6341102129,8261.16492553236,8624.51695993537,7302.94454951254,7738.31730070386,8590.92209069816,8946.98822588042,9172.71049624795
Danemark,DNK,39306.7939232431,39776.5961774467,40447.2328284958,40280.8935863909,42270.6520867615,43328.5293418439,44331.6199637443,45546.5896151864,46437.1921069175,47657.1731901716,49266.9882757886,49557.1509962227,49624.5965359582,49708.0909084109,50956.3045398814,52015.1841169021,53823.1590295482,54113.9771471341,53572.5346568185,50635.9118061988,51209.4492757775,51667.5313210425,51470.689845427,51970.3909324806,52368.3625969272,53094.0133607574,54300.2039621991,55601.0145717787,56355.0733084714,57114.6227336347,55934.5555945523,59803.9202218941,60248.671222365,61295.9818625045,63229.9479713724
République dominicaine,DOM,2772.77065608381,2741.93908143923,2989.60630229953,3147.67060324766,3167.94494108567,3286.36149249382,3419.50600399521,3659.50819044162,3840.8718026365,4004.19876842647,4123.10573163115,4158.98430282429,4280.80182397408,4162.66686117661,4212.01044121773,4549.24957008857,4904.71715839398,5204.78500652254,5308.92664966814,5294.64953374426,5666.45633430206,5773.57403459156,5860.29893321013,6075.03399972737,6430.27811051339,6800.95309395474,7177.75376475488,7379.39978067137,7818.70593240469,8117.04639185786,7395.8734262396,8344.90510312395,8698.13592094395,8809.96335385949,9168.29474681395
Algérie,DZA,3605.68701212608,3478.50976269176,3455.92936294162,3302.91950568634,3201.56914402566,3255.18726869561,3322.95538141474,3297.46603361265,3410.88254401644,3471.49196276497,3553.32420521991,3610.00605631983,3754.66081538446,3945.89816094007,4066.28204806495,4223.60252133943,4279.61547120827,4339.25055772831,4367.56538017541,4336.10054052949,4456.6102741643,4501.3543013352,4518.43978956464,4543.23444006767,4634.10149179952,4685.05902729002,4768.73140081027,4742.90075532529,4717.0035885361,4672.66408678635,4363.68533767783,4456.74687637774,4544.46688060372,4660.40545687895,4747.34624759338
Asie de l’Est et Pacifique (hors revenu élevé),EAP,1072.20394289055,1141.34655478846,1251.76103658471,1374.44359294283,1504.55408715504,1632.51595561464,1758.61021150788,1865.21255340004,1898.55356437108,1999.2799015096,2132.39410423255,2259.81828605734,2422.47671732858,2618.81609426375,2835.25083360468,3095.23480174477,3410.6774971557,3805.18151972235,4102.13288402558,4397.68610978362,4797.25188466663,5168.4832165349,5511.82854369397,5864.64303651664,6225.6558853226,6589.77384002779,6966.47429558357,7374.82657013849,7806.58937392474,8220.70959573115,8293.70107855619,8905.88956214936,9199.99703074238,9665.46358474715,10128.0902648305
de dividende précoce démographique,EAR,1847.91015161677,1882.84755763288,1917.08358259222,1944.27485087338,1971.53405612168,1980.50337445719,2051.88548611521,2109.69551509266,2119.42688987764,2127.91370469997,2179.57227094119,2163.98713900034,2166.91877715115,2240.12438513381,2338.11435994232,2434.67072282312,2539.94909752522,2641.61069904162,2689.5968649202,2666.76155884388,2796.60483926579,2890.64966596632,2967.59848958026,3043.82525423964,3126.23097443148,3219.68827173818,3317.06815926143,3427.77881974115,3516.28535725061,3556.47650660398,3365.39681686141,3580.09519085706,3751.2648671429,3878.45590307873,3971.40382511898
Asie de l’Est et Pacifique,EAS,3705.2594173267,3830.46350177407,3940.73213433618,4054.96299695186,4214.42114644668,4399.97619350545,4592.3489966016,4724.54035026264,4694.92808300995,4823.16161428701,5037.74846611186,5158.27566255205,5341.96598541057,5565.00241873511,5848.89608588104,6151.46241562103,6501.30587125695,6935.23063025292,7188.3884442262,7324.39505150941,7827.32592584171,8194.57043365624,8551.14311350086,8930.66566384547,9288.66786787888,9657.52889618953,10035.4566392464,10468.1195299222,10903.061725507,11285.3290344998,11233.1998729839,11916.6591236649,12249.7952074863,12737.6861447227,13212.1623897894
Europe et Asie centrale (hors revenu élevé),ECA,3544.40162036573,3346.62492116822,3160.25354237425,3075.48631975764,2755.67690035356,2771.19043231909,2868.42163324226,3019.56252506491,3084.31543339255,3038.69162447879,3231.22350702211,3213.97710106797,3404.82271470876,3613.10787068172,3939.57822065905,4255.05385111552,4581.54648351216,4896.0767774642,5011.69308537755,4801.76155666826,5099.33119310465,5484.34972684392,5659.28510712076,5974.78987146726,6120.3820340921,6282.95418433325,6399.7112324524,6713.32686595588,6888.2510975942,6984.71829296284,6955.08813207363,7538.17706529109,7814.1063456801,8269.6558897835,8530.85449518062
Europe et Asie centrale,ECS,15981.1959008605,15936.9508399971,15760.7240123173,15588.8492396771,15745.4330206621,16055.9510272036,16316.5435419736,16797.8112611953,17216.7662617158,17697.8532896905,18450.0762772974,18838.6832129001,19099.2032534557,19394.4395790848,19955.9260347275,20438.532593463,21174.7018038753,21884.4875686508,22013.8387040677,20954.5455472652,21426.2972328891,21885.9177792506,21867.202832463,21973.6951779781,22309.2877911281,22676.9494565466,23000.1152991508,23569.8160432616,23974.6926624587,24333.2531795548,22973.6125300555,24508.7640310929,25308.0306451487,25562.672060346,25871.1913584493
Équateur,ECU,3919.71758067093,4000.56819787678,4000.03146191686,3996.99377481811,4087.34069011974,4100.68735341031,4093.84154476335,4192.85523208483,4252.04348649475,3979.19293611513,3953.39879728357,4049.0001889951,4174.89793579965,4220.21298466638,4430.23717984188,4589.32849203452,4706.98056823816,4715.30359842555,4939.90215021789,4909.33681705683,5022.20374387205,5359.45724615639,5579.85624282158,5893.32172683036,6055.04172761485,5976.1596805651,5849.13587933672,6104.27253521751,6063.0956178776,5971.38938386723,5355.68934196443,5815.09477390949,6107.49495006543,6174.81822806637,5999.39391066593
"Égypte, République arabe d’",EGY,1972.13789303215,1940.10019358455,1979.02010131221,1989.9792002068,2024.95373805139,2074.8399114013,2133.64804177125,2204.66575942323,2277.28504834543,2361.86425101237,2458.60835003016,2492.03441188721,2498.48121191713,2524.80477192682,2574.42341789124,2635.70305227819,2761.62410769792,2902.06559804963,3052.21297844721,3135.09661303014,3233.84521246786,3222.37650111856,3220.99194203067,3216.3783902629,3235.66246235257,3306.98159414141,3381.22246306207,3452.90961245539,3568.63966286161,3701.2446345188,3770.86947867421,3837.31992324447,4029.78295457978,4111.3118478995,4137.60929232898
Zone euro,EMU,25543.7837607357,26038.5661821519,26220.4711757431,25934.8634376993,26506.8522008258,27095.3263217945,27502.6452561129,28198.3839979382,28984.4996857808,29782.9747594825,30849.3495356471,31420.1683805001,31562.3981409532,31625.2705597974,32175.915256941,32573.6713955007,33494.9394151646,34321.2137008976,34291.7806492405,32642.9821300714,33250.7967323502,33905.2502330287,33521.8333777348,33412.1448579786,33838.9466036265,34467.5766635134,34998.5990485664,35837.1637318741,36360.4726315102,36884.8645609771,34605.7692985848,36782.7263539196,37922.8499997112,37908.5766945404,38145.122174851
Érythrée,ERI,,,642.072233527209,705.988405158037,829.915037227268,806.702995328956,838.660572635214,895.033773452053,899.082974199102,886.053679218386,845.132430060544,893.268735439193,889.009113592982,830.379672282601,808.591420184592,809.794793468889,789.402432018085,789.072701743247,693.398874212494,702.430936480778,703.877374381654,751.374899794668,,,,,,,,,,,,,
Espagne,ESP,19174.77083233,19612.9766041957,19698.51176766,19394.4931411816,19762.3886289154,20217.9031940372,20658.8402775701,21310.4311888986,22135.4045018802,23017.838771323,24106.8818529374,24878.3784543991,25205.3154769045,25481.1653690112,25825.3106463315,26294.447384391,26899.0921497113,27338.79541774,27112.526293889,25860.8142592652,25766.2515825743,25510.5579678829,24763.568274484,24498.5559507945,24947.8512505913,25982.4416197775,26719.2442268615,27426.281015093,27956.7225466484,28301.4393949563,25077.019882928,26705.3629138959,28152.4661471586,28569.8436387056,29192.5674026312
Estonie,EST,9341.22561480009,8637.20598149255,6934.17066642789,6706.56000129024,6738.99914418874,7170.94607721168,7637.25708286963,8732.99085657194,9199.93534127632,9133.89593384355,10006.7696280939,10662.9455020331,11474.6622721923,12424.0441535693,13348.5284463324,14703.6179707772,16234.5152041417,17543.4661785723,16688.997772178,14274.8511086787,14657.939813612,15820.922342204,16460.6843479001,16809.5326683781,17413.6867560212,17722.1557669523,18264.9873304279,19270.8141210511,19914.3454922878,20579.8756732376,19946.945696898,21351.3954794853,21080.6531409009,20123.4227027316,20046.0298759116
Éthiopie,ETH,277.768887497322,247.009335840842,216.292535524802,236.266715425068,235.4623750444,241.526301068537,262.724718922724,262.411339258283,245.504476745904,250.235771300168,257.412698845664,270.451435406908,266.316614456911,252.806674812798,278.648105685268,302.475022727211,325.543392093065,352.360703147015,379.238310448137,401.068729929542,438.78661648794,474.159034335212,500.91935528473,539.072451759432,578.632922927814,621.845673808133,662.32729587522,706.164227383539,734.227726647201,774.512169656681,799.47559527955,822.305881122416,843.648005300445,876.168528913325,916.294136810201
Union européenne,EUU,21728.5161552166,21982.1414789983,22115.9672607282,21912.8794413889,22448.8302815621,23016.9520342056,23419.8381470555,24012.4815259954,24695.4058272121,25395.4108238307,26362.9094240555,26896.987862174,27128.2570443701,27281.9008904633,27882.9623955211,28331.9759556404,29243.0400160238,30056.5798645133,30142.6043994065,28769.7630265752,29351.7125948792,29973.0708103289,29700.6173366773,29666.138095714,30115.8058767786,30769.090644109,31305.5746438272,32133.7302385419,32719.6472999741,33290.544331928,31437.8963906325,33484.6721067007,34539.7533324,34564.095590823,34859.5996530426
Fragile et les situations de conflit touchées,FCS,1588.81143125692,1460.3289003792,1426.88322902215,1362.00854494616,1279.23813900165,1241.77579473157,1255.23407130284,1283.85746869183,1316.67016462324,1325.86588131926,1366.26930852196,1390.520439393,1421.96303710453,1402.31982752347,1523.58971232149,1574.44483922903,1626.11293098177,1683.36816612022,1726.26658804099,1734.70002952683,1811.48078574662,1768.82799688443,1822.79460884141,1841.3902986378,1841.24503993054,1815.53207965872,1814.04601470785,1819.90998931539,1829.43249580468,1831.00990291013,1700.81574564837,1704.61803143629,1693.31285629188,1692.81563382839,1681.46853671689
Finlande,FIN,31291.5222587198,29290.9773950558,28162.3512348846,27807.8614663327,28785.9195720485,29890.5243289925,30883.8347237846,32762.1179107575,34457.4555939742,35886.4949080548,37872.6020343504,38784.1308115726,39343.0698997627,40038.9839702277,41521.962874476,42529.3506920884,44069.3958834717,46213.6898975737,46359.8732844055,42412.5133513534,43556.5385834368,44391.4535667984,43507.9345371578,42883.6384986417,42502.4880199858,42560.3456767103,43529.6761616969,44862.220404205,45337.2409550575,45898.5708448954,44690.9801103074,45792.0454180872,46016.1492103929,45353.4530466713,44855.3304642764
Fidji,FJI,3414.95053196367,3295.72685663525,3471.43143724941,3522.84228065119,3682.00013774057,3755.26833560298,3910.82963547547,3785.466848893,3787.48702167735,4073.37708743896,3960.88903149999,3998.79729208866,4086.10434130576,4087.72449101022,4264.59723774175,4255.45097421846,4295.40679748343,4223.44800626706,4240.77265686856,4164.29314800855,4272.35915090198,4375.58085420338,4427.97844455036,4630.35126544716,4883.24300436249,5097.53106864695,5218.85823412744,5500.67840152348,5720.21447177107,5701.10435269429,4729.3813108251,4489.96060809938,5362.78680848613,5736.82886448243,5926.74107099777
France,FRA,27992.9751471374,28197.2359540607,28482.5194675509,28257.0962487817,28822.5006495069,29379.6158424052,29683.7786067651,30325.522871824,31256.5073830655,32152.7207478734,33255.1379642335,33640.6738002565,33753.5782979758,33840.6175720101,34557.1471111581,34946.0372494703,35645.4162427116,36322.1685141004,36257.3658930938,35052.8510772683,35578.1968010183,36269.9561530888,36161.2918253465,36256.086680981,36444.3949089146,36702.4323733379,36920.5342846914,37580.5979329356,38062.4435961412,38705.2072940618,35709.2045925926,38030.8571685178,38881.2230613595,39117.4845032233,39441.2610467049
Îles Féroé,FRO,,,,,,,,,,,,,,,,,,,44623.0315871975,42378.2165335393,42333.5215714088,43946.251738291,47303.8655939098,50120.7530887167,52644.7898999399,52635.0375463609,52757.3960429144,53831.0294952424,54433.5931539501,56028.4173545459,54299.5934165413,56495.2991897127,57829.4905587025,58711.4748690929,
"Micronésie, États fédérés de",FSM,2410.22248315814,2542.21768899049,2592.34106438055,2744.19964633008,2679.25739314358,2837.15025158891,2734.95215490209,2560.83810825059,2626.59893890544,2655.47572825017,2774.79494666123,2826.84271814889,2840.20752247657,2889.04669625569,2809.06585903908,2879.62178695366,2895.03542297907,2863.83528755232,2819.07927372108,2875.73866449213,2952.11580223798,3041.77717927473,2979.68061790385,2863.90347357213,2790.77010690782,2911.16211045292,2915.62716763945,2928.72277934078,2917.31795034991,3026.12235068898,2958.48866022271,3030.84654184752,2929.91266261092,2930.55143045833,2937.80021414635
Gabon,GAB,8354.26309000876,8627.38985737905,8138.86821905371,8237.7433874389,8322.61010843084,8514.94009899596,8603.00813400361,8870.12550864019,8949.1211008365,7944.64517936466,7596.09970650519,7556.76995314898,7338.75620613605,7301.67154442842,7148.98713447497,7130.22505771754,6724.08148977274,6908.67399162999,6468.38523357609,6264.83611480154,6481.49612073562,6699.23394606512,6803.22668079211,6938.25753862236,6998.60545439576,7047.12654634355,6991.3251446736,6840.05959347802,6724.5961429108,6817.56879468764,6534.27966529444,6479.0490069252,6527.48207901861,6541.69710787282,6618.78692368246
Royaume-Uni,GBR,30876.3706404357,30441.4813420211,30481.0348883355,31165.1544491287,32281.4801601039,33011.2945663233,33777.5280810971,35349.7906380412,36446.2616767045,37435.884438888,38921.896573883,39769.8719792093,40312.9824110757,41390.6062127939,42167.3557264259,43023.2277090836,43724.8957366594,44524.5706965197,44065.6156693521,41712.8319164411,42311.4329830247,42459.9630182272,42794.7752628767,43274.3377519631,44324.3923234579,44983.885522934,45485.6509977812,46439.8616757792,46862.9673585729,47379.8014800553,42429.1857996453,45902.8331986448,47682.7615349036,47251.4387159432,47265.0009525678
Géorgie,GEO,3534.03227732782,2768.81016089293,1513.85017404463,1062.09528080207,966.419596225484,1029.48054628347,1187.123206219,1354.78352202066,1431.79336069224,1503.46298776734,1561.19867638847,1661.83019106421,1768.5970116888,1977.46143338741,2105.00472843799,2321.60084285163,2554.81253503914,2891.13702331846,2970.15858282428,2887.25607935922,3090.06513662318,3362.1030031968,3609.780798626,3806.50600649051,3960.35080091901,4086.6223465965,4225.09154904806,4442.50744127374,4713.65354845303,4975.81148194814,4659.60925318234,5175.19865185825,5736.30449578597,6180.6206023429,6840.0090445366
Ghana,GHA,855.85250708181,878.63570406594,890.313174799419,910.722897752222,918.428722656692,933.895311664356,954.325387944775,970.995739362631,992.20631798932,1010.88194916348,1022.27520714566,1035.22666053257,1052.46591644399,1077.69990866645,1108.30475353633,1143.31178934301,1185.26570738595,1205.31705804209,1282.63416886747,1311.63053760125,1381.2279503506,1537.81834019283,1640.54072088003,1718.59704769958,1726.36930134647,1722.77282833606,1740.81101902928,1841.44636153249,1915.4532323781,1999.55372220211,1970.19411460398,2030.04866500967,2067.20895910766,2091.8133564595,2169.66527337072
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinée,GIN,548.371534819426,540.622747465388,540.768238017649,551.006742654772,555.962782286148,565.553359749505,574.302865750492,591.77353015526,601.907993085373,611.007685844967,614.137235083638,628.320554864936,650.554963973291,644.071217908894,645.182843390689,651.359606871604,645.472001923653,673.698997420626,684.775780377366,660.756701330284,675.736917327708,696.199991395571,719.505916794546,729.833143236326,738.272274481308,747.356966759448,807.236421043888,867.907502577607,899.907328045175,926.42221954853,945.570903389665,973.646890096159,987.502501465337,1016.88094800324,1049.08393842522
Gambie,GMB,658.711165332156,651.229615381431,646.421031932611,641.918738488002,622.551318791124,609.618491441846,605.40992484126,617.297597679527,621.226058231623,642.873705091153,659.911237641141,679.539755947951,640.03893213613,665.834222326194,693.563314497133,658.676285443081,636.596026908866,637.20930597537,657.675679192228,681.433469086571,701.014524591061,625.464360270983,639.139881889048,638.522368532214,611.879472952196,619.536364296461,615.193365494386,628.777299272925,658.127833258563,682.797642940426,670.758642891251,689.49323955737,710.686979384658,727.838723407125,752.336018219393
Guinée-Bissau,GNB,569.169670374215,585.58551396824,574.852002556155,567.860072938098,568.168871993007,578.381849917403,632.160906920913,660.537774707954,502.81554020706,576.330795296558,571.094015178625,585.837980688333,594.040535151552,579.092506821836,572.526464627294,595.94255560187,597.257151722046,597.482020935948,608.958620496925,608.202131879882,625.904027290582,658.953470528116,630.66862302825,634.095456089352,623.610159103365,645.066837207039,663.242608032005,677.466131311367,686.456819839526,707.896202374227,706.600783420096,727.143395595501,750.731145294061,766.829225369396,786.210310987652
Guinée équatoriale,GNQ,366.314404747023,349.352882285968,453.637813917068,485.392231712925,545.595470854948,617.294826128754,989.777266733629,2380.32106827232,2833.33184629343,3423.12126162912,3839.08642737128,5882.85050306586,6604.0054631081,7082.65489186921,9208.60566707162,10212.4545051498,10521.9996774827,11594.9172068456,13048.0703050168,12627.862381545,10984.3243932426,11203.9073679091,11650.7196270884,10731.6455729191,10363.4872473549,9068.91003238645,7971.83401904573,7259.10936454803,6578.90039765711,6018.12066321865,5575.26241511492,5487.92479201992,5524.24312418579,5118.21986148331,5041.94038551173
Grèce,GRC,15438.7937023583,15727.4735434744,15717.04638162,15374.8626265369,15604.0339944242,15857.4161930856,16005.9511569711,16501.0316491318,16973.8293714071,17358.4346978294,18002.9064613985,18742.4235780691,19548.3677447396,20632.2557041942,21688.1050959558,21880.5265835801,23220.5324419197,23973.6936091313,23923.8800731311,22878.1346644397,21547.724178239,19448.255802525,17924.6620496886,17644.8766635021,17903.5252440012,17980.7298238137,18049.928997892,18352.0884461258,18769.0389621976,19216.6759579785,17486.951333323,19232.9683327114,20595.4952639016,21139.1917042145,21654.3443122365
Grenade,GRD,5102.69172981553,5130.48257478522,5046.3110720505,4909.77076444883,4956.32245138997,5026.24215573734,5213.43103712383,5438.0445822801,6036.15899808614,6409.14591451052,6677.1265230922,6509.51660313374,6707.36873532777,7309.78547094579,7233.29494434962,8162.91232124727,7808.24358323434,8257.36225682689,8307.49221491819,7733.12990600058,7670.71165827663,7695.37616017287,7559.5628483956,7688.75297701343,8206.62862112333,8694.12438005692,8983.68397337899,9357.40728883583,9744.16919577204,9785.56040240592,8413.28335500372,8781.46248494156,9406.19337643226,9832.25221076638,10184.4028875327
Groenland,GRL,26805.5496974442,26823.378375534,25544.2992633194,24303.8982888635,25604.5956883247,26416.5165028368,26772.6138141762,27117.3732945796,29169.0465812684,29570.9623369365,31623.0591501943,31914.1710964481,31483.6074780094,32787.9680355213,34961.9356097257,36681.8055890619,38828.8524943222,39896.875364094,42527.6668469766,42899.7441985862,43481.5161087805,42994.8790874739,43655.7004664255,43338.3839246907,45545.1429414917,44536.3549705377,46561.7831434013,46597.9452470348,47012.9860350276,48170.7896955512,48169.9406957389,48709.9339758895,49679.3365414895,49929.7755428605,
Guatemala,GTM,2741.53805545416,2765.88205583741,2823.67204927184,2857.29620783721,2894.43108551789,2958.34832038808,2967.99349376183,3019.28714718742,3089.97586395315,3129.12068308331,3165.93228427232,3166.2034225502,3213.26828192736,3222.15459091458,3250.20396755362,3284.8096223167,3388.14993663631,3527.77817138578,3569.92850926098,3516.19217683281,3546.62571493701,3621.37399426819,3655.57305351208,3717.30452279907,3809.61576952923,3893.50522093509,3924.77883374916,3972.74046241476,4040.21201847257,4139.12192015295,4005.83899362197,4268.62845750072,4385.14877653813,4470.70711139938,4563.09576501374
Guam,GUM,,,,,,,,,,,,,29576.221681311,29685.9531745657,31483.8141949558,32520.3729565352,31242.462900947,31385.0475162113,31941.2706025874,31988.7229358255,32644.1484056205,32665.3787483379,33404.9317636913,34044.3190415455,34755.2691107298,35165.7014644795,35373.8483143417,35850.9025520506,35731.2203743081,36830.1264410973,32884.8852646787,33239.4846327875,34627.9862781837,,
Guyana,GUY,2377.21795364949,2528.08038811696,2716.75893023455,2926.93693707006,3164.66777875426,3312.64996890674,3566.13499360957,3778.00652865741,3708.04637110615,3813.33057565798,3759.60789699989,3847.09461851367,3894.87107415198,3873.04123684261,3937.11435304522,3867.93308158647,4076.77981715707,4382.10449666813,4472.34517889699,4649.34144792756,4860.09110980566,5133.89539813637,5403.79899428921,5573.3421790463,5635.71704117947,5640.41560569466,5818.61682204646,5997.18271426826,6080.90612132746,6278.63054079553,9010.61000469878,10711.9973374148,17365.3336428642,23101.3538282741,32932.2135760422
Revenu élevé,HIC,24782.0579798035,24815.177374391,25010.3906607759,25115.1613930413,25685.1254438244,26230.6178690405,26836.5756676862,27621.3723898378,28218.6190452348,29076.4382742911,30162.6065895713,30488.6042200671,30830.2734542022,31373.2515458979,32302.1929288384,33090.5639155227,33961.4450191266,34701.622087168,34694.1883246009,33325.5045496659,34184.8588436066,34730.5760290495,35030.60694981,35391.8047074026,35957.9385852906,36571.192904688,37014.9995373144,37764.2030217286,38525.156050765,39130.3015259849,37514.023100318,39753.1922462333,40751.2002459135,41191.9724958332,41716.0754566814
"Chine, RAS de Hong Kong",HKG,21357.3378673521,22388.7074746765,23585.7613541592,24621.7460403606,25526.524595054,25620.0813139656,25551.4312632185,26631.8462331837,24856.8095657653,25237.6873400037,26933.2625903122,26885.4586402706,27210.1053814274,28097.1363117749,30304.3273665324,32401.4023905402,34458.0453527129,36371.700188665,36924.1048376005,35938.6106493032,38090.0349982822,39656.3437262937,39887.8335718295,40959.9781577833,41796.8665669247,42432.1619740441,43087.5489578666,44380.8145772171,45280.5051888948,44195.2969768982,41451.3262581172,44530.9483473055,43281.7214533226,43546.7126755046,44724.5371370593
Honduras,HND,1729.83142779417,1625.63835833364,1676.07933528015,1734.98490158891,1690.04923489234,1744.49972831904,1727.67473897426,1757.25976292315,1772.76292776239,1714.07330337091,1789.47798512637,1789.18816032117,1807.97305547292,1842.29750018813,1908.90950050464,1975.85647913236,2056.53491469231,2134.19540639485,2175.14709403064,2076.30859895638,2108.47314459603,2144.56265540491,2188.39378817891,2205.40126728067,2229.24772232218,2271.20265980349,2315.72983058198,2383.37398439714,2430.13503657762,2447.61649282181,2189.43168668222,2423.76634916911,2482.22384904714,2527.27366333188,2573.37159995648
Pays pauvres très endettés (PPTE),HPC,709.760435299572,694.646386245768,666.381260612242,648.109991024092,628.22883626701,640.316890308681,653.952734979206,671.143999900341,675.378557930833,676.768828703081,677.558211848878,683.461240624205,690.001909431372,696.757837850112,716.611764579366,735.980077554583,756.97102782666,776.419476427812,797.720514308209,803.363974668223,829.717281093898,843.927481954543,853.478503714767,877.096553027641,900.190152354274,917.999801798178,931.66620711483,950.257423394052,962.546669755313,977.960356939643,953.597086826481,967.583078913846,989.774610294658,998.105333517896,1023.54282155208
Croatie,HRV,9753.60487836725,7841.71300315166,7094.46747950951,6490.1397943525,6794.98507415394,7304.45852898653,7857.72262122232,8383.1827782947,8577.21251426078,8541.23941776512,8879.96498049361,9515.40905552687,10061.694309434,10618.9433102196,11058.7184484755,11522.3950059819,12105.053757832,12719.0032844824,12970.9291075827,12099.7971276004,11965.4854792127,11995.1325319122,11780.5330067439,11839.2458156921,11863.8584044911,12285.3032582105,12849.34640034,13485.8816667037,14060.7189510749,14641.2298817935,13544.9715102628,15394.4707328085,16616.3915356348,17147.1660226623,17770.8686584043
